Namespace(algo='dqn2', episode_num=10000, interim_test_num=1, load_from=None, log=True, max_episode_steps=10000, num_stack=1, relaunch_period=5, render=False, reward_type='no_trackpos', save_period=50, seed=777, test=False, test_period=100)
{'N_STEP': 3, 'GAMMA': 0.99, 'TAU': 0.005, 'W_N_STEP': 1.0, 'W_Q_REG': 1e-07, 'BUFFER_SIZE': 100000, 'BATCH_SIZE': 32, 'LR_DQN': 0.0001, 'ADAM_EPS': 1e-08, 'WEIGHT_DECAY': 1e-07, 'MAX_EPSILON': 0.0, 'MIN_EPSILON': 0.0, 'EPSILON_DECAY': 1e-05, 'PER_ALPHA': 0.6, 'PER_BETA': 0.4, 'PER_EPS': 1e-06, 'GRADIENT_CLIP': 10.0, 'UPDATE_STARTS_FROM': 10000, 'TRAIN_FREQ': 1, 'MULTIPLE_LEARN': 1, 'USE_DIST_Q': 'C51', 'V_MIN': -300, 'V_MAX': 300, 'ATOMS': 1530, 'USE_NOISY_NET': True, 'STD_INIT': 0.5}
245;52;12919;-9.341539;0.000000;3.120192;-0.029684;0.070668
246;56;12975;-9.060350;0.000000;3.049196;-0.097473;0.070433
247;52;13027;-9.096692;0.000000;3.051644;-0.076659;0.070726
248;53;13080;-9.323986;0.000000;3.066954;-0.066427;0.071525
249;52;13132;-9.614836;0.000000;3.027597;-0.085266;0.070490
250;52;13184;-9.645920;0.000000;3.059276;-0.035704;0.071883
251;52;13236;-9.589617;0.000000;3.032520;-0.138255;0.070958
252;52;13288;-8.981216;0.000000;3.054855;-0.124295;0.070822
253;52;13340;-8.550790;0.000000;3.010871;-0.055135;0.070376
254;52;13392;-8.488905;0.000000;3.040673;-0.079592;0.071025
255;52;13444;-9.472988;0.000000;3.002407;-0.174947;0.070629
256;52;13496;-8.787609;0.000000;2.958749;-0.132301;0.071066
257;52;13548;-8.763391;0.000000;3.041829;-0.054146;0.070839
258;52;13600;-9.394166;0.000000;3.016505;-0.207405;0.070835
259;52;13652;-9.339732;0.000000;3.021837;-0.169815;0.073340
260;52;13704;-9.002597;0.000000;3.015495;-0.108220;0.071398
261;52;13756;-9.232618;0.000000;2.985367;-0.165637;0.073223
262;52;13808;-9.226301;0.000000;3.053414;-0.272575;0.070532
263;55;13863;-8.865068;0.000000;2.990518;-0.193180;0.071829
264;52;13915;-9.528246;0.000000;3.012738;-0.162198;0.070578
265;52;13967;-9.236900;0.000000;2.998884;-0.111434;0.070872
266;55;14022;-9.198940;0.000000;3.008490;-0.203107;0.071695
267;54;14076;-9.263604;0.000000;2.957672;-0.236929;0.070878
268;53;14129;-8.721853;0.000000;2.922376;-0.283688;0.070654
269;52;14181;-8.730016;0.000000;2.947375;-0.199742;0.071377
270;52;14233;-12.207874;0.000000;2.958169;-0.327879;0.084843
271;26;14259;-10.895314;0.000000;2.912810;-0.358371;0.108852
272;54;14313;-8.840392;0.000000;2.962805;-0.305490;0.070635
273;52;14365;-12.275708;0.000000;2.899252;-0.297249;0.089086
274;56;14421;-7.119071;0.000000;2.965127;-0.229979;0.089002
275;54;14475;-9.151197;0.000000;2.930657;-0.383316;0.099248
276;52;14527;-7.238992;0.000000;2.922922;-0.278365;0.096554
277;46;14573;-9.223753;0.000000;2.919369;-0.289274;0.098174
278;31;14604;-8.765810;0.000000;2.928058;-0.204308;0.122555
279;52;14656;-9.111167;0.000000;2.934267;-0.323590;0.102554
280;58;14714;-8.790175;0.000000;2.948580;-0.262833;0.085406
281;64;14778;-7.853907;0.000000;2.891846;-0.285236;0.083677
282;75;14853;-8.039918;0.000000;2.914555;-0.314851;0.077834
283;53;14906;-8.975120;0.000000;2.908835;-0.363897;0.070959
284;129;15035;-1.844559;0.000000;2.905600;-0.330646;0.070838
285;52;15087;-9.492894;0.000000;2.900672;-0.339614;0.069910
286;52;15139;-9.100553;0.000000;2.880223;-0.345074;0.071385
287;52;15191;-9.156062;0.000000;2.891289;-0.307842;0.070948
288;52;15243;-7.706707;0.000000;2.917350;-0.361711;0.071329
289;103;15346;-5.250682;0.000000;2.894067;-0.293770;0.069270
290;66;15412;-8.911669;0.000000;2.879511;-0.341461;0.071038
291;52;15464;-7.829390;0.000000;2.882442;-0.338589;0.070460
292;52;15516;-9.069162;0.000000;2.880836;-0.331430;0.070914
293;52;15568;-9.275352;0.000000;2.895445;-0.332553;0.070770
294;52;15620;-9.388898;0.000000;2.870783;-0.414893;0.071111
295;52;15672;-9.194867;0.000000;2.871899;-0.387711;0.070819
296;53;15725;-9.569620;0.000000;2.882032;-0.397304;0.070459
297;52;15777;-9.181015;0.000000;2.832534;-0.320804;0.070696
298;52;15829;-8.806808;0.000000;2.844622;-0.394907;0.070940
299;52;15881;-9.320831;0.000000;2.847269;-0.407911;0.070661
300;58;15939;-8.917598;0.000000;2.876800;-0.444495;0.071596
301;64;16003;-8.680768;0.000000;2.851189;-0.474788;0.070519
302;52;16055;-9.554227;0.000000;2.846050;-0.419534;0.070807
303;52;16107;-9.055743;0.000000;2.862595;-0.388564;0.070903
304;52;16159;-9.706927;0.000000;2.851272;-0.520236;0.071344
305;52;16211;-9.443356;0.000000;2.830456;-0.427895;0.071080
306;52;16263;-9.739253;0.000000;2.825023;-0.443677;0.071964
307;52;16315;-9.600885;0.000000;2.810859;-0.422344;0.126379
308;72;16387;-6.891930;0.000000;2.808261;-0.466760;0.101147
309;53;16440;-9.330924;0.000000;2.857515;-0.496488;0.095984
310;59;16499;-8.310673;0.000000;2.809451;-0.505338;0.110283
311;52;16551;-10.440047;0.000000;2.846021;-0.455620;0.105655
312;52;16603;-10.818406;0.000000;2.844811;-0.470211;0.111108
313;54;16657;-9.524749;0.000000;2.802211;-0.566653;0.113142
314;56;16713;-7.074213;0.000000;2.815382;-0.603156;0.071150
315;58;16771;-7.475883;0.000000;2.812155;-0.562217;0.071057
316;52;16823;-9.798356;0.000000;2.798380;-0.463208;0.070577
317;52;16875;-11.202417;0.000000;2.808324;-0.489968;0.071175
318;52;16927;-8.555257;0.000000;2.795243;-0.470115;0.070626
319;22;16949;-11.344113;0.000000;2.822148;-0.449100;0.070754
320;52;17001;-8.902940;0.000000;2.797520;-0.538740;0.070905
321;52;17053;-9.547128;0.000000;2.813186;-0.509999;0.070851
322;52;17105;-9.767581;0.000000;2.814906;-0.524501;0.070739
323;54;17159;-9.373894;0.000000;2.793946;-0.524951;0.070978
324;68;17227;-8.033972;0.000000;2.781346;-0.664559;0.071056
325;52;17279;-9.421439;0.000000;2.776098;-0.719031;0.070820
326;57;17336;-8.976744;0.000000;2.781816;-0.546566;0.070529
327;60;17396;-7.868933;0.000000;2.788100;-0.633893;0.070762
328;52;17448;-9.384932;0.000000;2.787480;-0.640296;0.070945
329;61;17509;-7.675728;0.000000;2.768293;-0.728378;0.070796
330;66;17575;-7.934990;0.000000;2.770345;-0.642576;0.070873
331;52;17627;-9.586490;0.000000;2.771714;-0.653257;0.071319
332;52;17679;-9.695798;0.000000;2.781918;-0.759626;0.070741
333;52;17731;-9.614306;0.000000;2.785615;-0.643586;0.070779
334;52;17783;-9.698446;0.000000;2.767892;-0.685549;0.070980
335;52;17835;-9.749482;0.000000;2.749952;-0.720210;0.070729
336;62;17897;-8.164735;0.000000;2.763394;-0.810884;0.070915
337;69;17966;-7.242684;0.000000;2.773749;-0.791637;0.070763
338;62;18028;-8.461587;0.000000;2.749857;-0.811224;0.070830
339;52;18080;-6.521081;0.000000;2.765859;-0.716265;0.070811
340;52;18132;-9.117344;0.000000;2.758348;-0.757851;0.070904
341;52;18184;-9.352303;0.000000;2.772342;-0.685438;0.070786
342;52;18236;-9.202321;0.000000;2.756185;-0.766609;0.071038
343;58;18294;-9.072233;0.000000;2.751151;-0.792803;0.070838
344;54;18348;-8.057789;0.000000;2.748831;-0.831413;0.071044
345;59;18407;-9.373184;0.000000;2.735960;-0.827703;0.070761
346;56;18463;-6.859863;0.000000;2.753662;-0.775884;0.071741
347;52;18515;-9.619229;0.000000;2.736256;-0.737040;0.070960
348;43;18558;-9.402549;0.000000;2.736355;-0.911007;0.070683
349;55;18613;-8.321511;0.000000;2.729162;-0.856145;0.072701
350;74;18687;-7.013066;0.000000;2.760573;-0.817426;0.072771
351;52;18739;-9.268219;0.000000;2.735149;-0.859778;0.070783
352;52;18791;-15.444629;0.000000;2.726649;-0.907372;0.070774
353;109;18900;-8.177677;0.000000;2.733406;-0.819203;0.070846
354;95;18995;-11.844499;0.000000;2.719218;-0.892818;0.071044
355;56;19051;-8.861062;0.000000;2.731166;-0.943292;0.071070
356;71;19122;-19.189750;0.000000;2.714222;-1.046198;0.070644
357;36;19158;-7.816663;0.000000;2.715278;-0.953303;0.071043
358;105;19263;-7.797756;0.000000;2.722238;-0.977998;0.071329
359;132;19395;-0.140823;0.000000;2.698603;-1.048092;0.071055
360;61;19456;-3.840223;0.000000;2.694182;-1.057863;0.071068
361;52;19508;-10.120900;0.000000;2.699179;-1.019864;0.070465
362;61;19569;-8.426288;0.000000;2.679956;-1.156665;0.070626
363;68;19637;-3.902205;0.000000;2.681013;-1.117300;0.070620
364;62;19699;-8.276134;0.000000;2.698797;-1.103068;0.070705
365;62;19761;-8.482329;0.000000;2.688107;-1.082859;0.070805
366;71;19832;-7.987476;0.000000;2.697016;-1.127402;0.070767
367;56;19888;-8.451860;0.000000;2.695254;-1.048668;0.070943
368;52;19940;-9.122301;0.000000;2.688193;-1.117356;0.070667
369;46;19986;-8.703959;0.000000;2.675827;-1.152918;0.072494
370;78;20064;-8.023693;0.000000;2.678537;-1.204330;0.070898
371;134;20198;-19.372630;0.000000;2.676015;-1.237384;0.068349
372;52;20250;-8.996905;0.000000;2.666862;-1.301607;0.071164
373;52;20302;-9.318878;0.000000;2.643098;-1.283912;0.071040
374;54;20356;-17.034158;0.000000;2.679727;-1.274439;0.070864
375;69;20425;-7.981880;0.000000;2.644325;-1.488717;0.070898
376;52;20477;-9.286430;0.000000;2.655312;-1.327828;0.070673
377;55;20532;-9.159425;0.000000;2.653065;-1.394713;0.070859
378;59;20591;-8.943796;0.000000;2.668352;-1.320045;0.071482
379;113;20704;-6.303697;0.000000;2.654227;-1.380878;0.070485
380;75;20779;-5.825509;0.000000;2.651432;-1.409947;0.070958
381;60;20839;-7.496837;0.000000;2.652229;-1.459530;0.103745
382;54;20893;-8.869850;0.000000;2.639469;-1.437291;0.070820
383;52;20945;-9.213511;0.000000;2.629957;-1.541322;0.081310
384;49;20994;-7.150012;0.000000;2.621451;-1.638342;0.097829
385;26;21020;-10.374231;0.000000;2.652355;-1.374814;0.110752
386;52;21072;-10.032658;0.000000;2.611795;-1.661269;0.097951
387;52;21124;-8.249008;0.000000;2.647890;-1.404644;0.100919
388;85;21209;-3.844007;0.000000;2.632331;-1.531577;0.096197
389;37;21246;-9.738962;0.000000;2.632668;-1.559262;0.104790
390;52;21298;-7.518345;0.000000;2.614167;-1.651803;0.090754
391;56;21354;-6.435577;0.000000;2.619552;-1.609391;0.086723
392;52;21406;-9.970815;0.000000;2.639847;-1.588988;0.070936
393;72;21478;-7.832259;0.000000;2.630661;-1.607752;0.071382
394;52;21530;-9.230348;0.000000;2.609917;-1.666802;0.070697
395;52;21582;-11.535675;0.000000;2.613922;-1.652606;0.070958
396;52;21634;-10.153042;0.000000;2.621969;-1.732082;0.070957
397;22;21656;-10.366583;0.000000;2.626905;-1.544273;0.071175
398;52;21708;-10.339360;0.000000;2.614069;-1.734232;0.070525
399;28;21736;-9.554861;0.000000;2.624763;-1.688741;0.071869
400;47;21783;-5.960555;0.000000;2.608134;-1.630205;0.070876
401;52;21835;-8.745757;0.000000;2.620419;-1.598375;0.070917
402;30;21865;-7.195419;0.000000;2.607753;-1.644274;0.070570
403;22;21887;-10.623214;0.000000;2.623528;-1.769026;0.071162
404;53;21940;-4.455009;0.000000;2.616520;-1.669024;0.070421
405;72;22012;-7.441995;0.000000;2.600497;-1.792619;0.070777
406;52;22064;0.787436;0.000000;2.584151;-1.849545;0.070657
407;52;22116;-8.131602;0.000000;2.596701;-1.787811;0.070810
408;52;22168;-9.470213;0.000000;2.599449;-1.826869;0.071168
409;52;22220;-0.531740;0.000000;2.599862;-1.789728;0.070819
410;52;22272;-9.367583;0.000000;2.586132;-1.896664;0.070842
411;29;22301;-9.746896;0.000000;2.594653;-1.867303;0.071077
412;52;22353;-9.228372;0.000000;2.572756;-1.956191;0.070807
413;40;22393;-7.252323;0.000000;2.582300;-1.743753;0.070961
414;52;22445;-5.243810;0.000000;2.563264;-2.025389;0.070592
415;22;22467;-9.558711;0.000000;2.574878;-2.047715;0.070867
416;30;22497;-8.685346;0.000000;2.568849;-1.957831;0.071312
417;52;22549;-5.717074;0.000000;2.558699;-1.938378;0.070782
418;52;22601;-3.859000;0.000000;2.569807;-1.915735;0.070796
419;52;22653;-9.157724;0.000000;2.568130;-1.875647;0.070577
420;47;22700;-3.991261;0.000000;2.569387;-2.028924;0.071084
421;33;22733;-6.723022;0.000000;2.564010;-2.053152;0.070757
422;67;22800;3.822645;0.000000;2.572933;-1.910885;0.070695
423;57;22857;0.782424;0.000000;2.565190;-1.964363;0.071067
424;52;22909;-7.626515;0.000000;2.559061;-2.021819;0.070858
425;52;22961;-7.716571;0.000000;2.563026;-2.068990;0.070825
426;52;23013;-9.927105;0.000000;2.564567;-1.925760;0.070650
427;52;23065;-8.649179;0.000000;2.545662;-2.150989;0.070824
428;35;23100;-7.146097;0.000000;2.551181;-2.125703;0.071342
429;33;23133;-11.180962;0.000000;2.556188;-2.016895;0.070893
430;52;23185;-8.969766;0.000000;2.532899;-2.149960;0.071036
431;30;23215;-7.785765;0.000000;2.534882;-2.125653;0.070793
432;30;23245;-9.299552;0.000000;2.558788;-2.050198;0.070916
433;26;23271;-9.958720;0.000000;2.524186;-2.199583;0.071384
434;24;23295;-9.646299;0.000000;2.509754;-2.168429;0.070866
435;31;23326;-10.887959;0.000000;2.536520;-2.222064;0.070839
436;42;23368;-13.685313;0.000000;2.549202;-2.106593;0.071397
437;31;23399;-6.368636;0.000000;2.546930;-2.191857;0.071038
438;33;23432;-7.095947;0.000000;2.527728;-2.279137;0.072096
439;42;23474;-12.592204;0.000000;2.507347;-2.366154;0.070578
440;31;23505;-6.491292;0.000000;2.523035;-2.122689;0.070968
441;33;23538;-5.292524;0.000000;2.515536;-2.314971;0.070852
442;30;23568;-7.180065;0.000000;2.522881;-2.245127;0.070528
443;29;23597;-5.690478;0.000000;2.520366;-2.222238;0.070974
444;31;23628;-6.042732;0.000000;2.518068;-2.217258;0.071485
445;36;23664;-6.454047;0.000000;2.496684;-2.345829;0.071301
446;75;23739;-19.265579;0.000000;2.499768;-2.395048;0.070387
447;96;23835;1.313899;0.000000;2.507948;-2.326647;0.071011
448;52;23887;-9.563125;0.000000;2.499099;-2.393388;0.071167
449;92;23979;-2.699496;0.000000;2.482720;-2.486483;0.070908
450;67;24046;5.321375;0.000000;2.496344;-2.454335;0.070882
451;58;24104;2.267892;0.000000;2.478884;-2.523859;0.070539
452;42;24146;-3.770639;0.000000;2.488176;-2.500174;0.071004
453;65;24211;-1.420314;0.000000;2.483886;-2.587088;0.070735
454;52;24263;-8.296870;0.000000;2.484516;-2.510360;0.071266
455;41;24304;-11.719510;0.000000;2.482087;-2.550340;0.070757
456;78;24382;-11.867241;0.000000;2.479615;-2.571155;0.070732
457;90;24472;5.447004;0.000000;2.469954;-2.662588;0.071288
458;22;24494;-10.281690;0.000000;2.462685;-2.613443;0.070910
459;64;24558;-5.842002;0.000000;2.464551;-2.662931;0.071126
460;42;24600;-11.175766;0.000000;2.469028;-2.644453;0.070893
461;52;24652;-3.068861;0.000000;2.472280;-2.689876;0.071617
462;52;24704;-5.980830;0.000000;2.456776;-2.741008;0.071989
463;52;24756;-4.167797;0.000000;2.476265;-2.679958;0.071366
464;29;24785;-7.845143;0.000000;2.452081;-2.745919;0.072034
465;52;24837;-9.297399;0.000000;2.438889;-2.804076;0.071101
466;46;24883;-2.999749;0.000000;2.444464;-2.823791;0.072075
467;53;24936;-6.583663;0.000000;2.437098;-2.856776;0.071296
468;42;24978;-5.353289;0.000000;2.456983;-2.700035;0.070872
469;64;25042;-9.337743;0.000000;2.449390;-2.778598;0.071392
470;32;25074;-8.439920;0.000000;2.423168;-2.905458;0.071569
471;45;25119;-4.516839;0.000000;2.438737;-2.782229;0.070712
472;91;25210;4.732829;0.000000;2.439718;-2.820032;0.070760
473;48;25258;-5.993526;0.000000;2.439060;-2.823740;0.070749
474;83;25341;0.927553;0.000000;2.436597;-2.827282;0.071294
475;77;25418;-11.750336;0.000000;2.427195;-2.877415;0.071121
476;52;25470;-6.387290;0.000000;2.429940;-2.873329;0.070784
477;133;25603;1.562525;0.000000;2.429349;-2.844337;0.070930
478;132;25735;-0.168508;0.000000;2.433393;-2.819409;0.070782
479;51;25786;-3.783482;0.000000;2.420023;-2.785935;0.071109
480;53;25839;-1.430743;0.000000;2.431959;-2.838995;0.071488
481;79;25918;-4.610377;0.000000;2.412562;-2.943719;0.070721
482;64;25982;4.340196;0.000000;2.426197;-2.965863;0.070472
483;52;26034;-7.557842;0.000000;2.416063;-2.916405;0.071006
484;24;26058;-7.635903;0.000000;2.416094;-2.933245;0.070695
485;52;26110;-3.810575;0.000000;2.409768;-2.936446;0.070803
486;66;26176;2.182931;0.000000;2.411078;-2.930599;0.070858
487;52;26228;-9.649924;0.000000;2.401362;-2.863424;0.071056
488;31;26259;-7.495852;0.000000;2.409110;-3.062126;0.072107
489;52;26311;-4.246627;0.000000;2.408858;-2.962499;0.070766
490;52;26363;-8.697805;0.000000;2.398416;-2.951730;0.070748
491;52;26415;-5.802308;0.000000;2.385497;-3.098425;0.070498
492;52;26467;-5.151106;0.000000;2.392059;-3.059925;0.071025
493;56;26523;-1.176126;0.000000;2.386765;-3.070897;0.070868
494;52;26575;-4.166023;0.000000;2.396783;-3.085000;0.070794
495;68;26643;-0.079736;0.000000;2.396943;-3.054863;0.070690
496;220;26863;31.909600;0.000000;2.382503;-3.046361;0.070415
497;52;26915;-4.901340;0.000000;2.373144;-3.109923;0.071323
498;297;27212;50.562839;0.000000;2.381822;-3.029946;0.079991
499;52;27264;-8.279370;0.000000;2.362258;-3.117658;0.073714
500;353;27617;41.419175;0.000000;2.364134;-3.032391;0.091223
501;59;27676;-7.487849;0.000000;2.358030;-3.050879;0.090131
502;83;27759;-6.061961;0.000000;2.357545;-3.009877;0.093454
503;51;27810;-6.855992;0.000000;2.345244;-3.047662;0.089729
504;173;27983;4.885686;0.000000;2.349354;-2.967105;0.075526
505;137;28120;12.392482;0.000000;2.336499;-2.989881;0.070998
506;140;28260;20.402114;0.000000;2.332127;-2.980186;0.070912
507;122;28382;6.611288;0.000000;2.319948;-2.976836;0.071088
508;52;28434;-5.746782;0.000000;2.316780;-2.899669;0.070635
509;52;28486;-5.447411;0.000000;2.333995;-2.845465;0.071550
510;57;28543;-1.711754;0.000000;2.325909;-2.867591;0.070795
511;90;28633;6.605679;0.000000;2.324757;-2.932083;0.070619
512;52;28685;-10.513574;0.000000;2.318036;-2.941465;0.070967
513;78;28763;-3.920726;0.000000;2.317090;-2.875793;0.070544
514;52;28815;-9.053461;0.000000;2.308141;-2.894761;0.070948
515;35;28850;-7.793451;0.000000;2.337219;-2.782157;0.071430
516;52;28902;-9.433087;0.000000;2.310854;-2.801104;0.070605
517;52;28954;-9.732566;0.000000;2.319358;-2.772480;0.070722
518;52;29006;-9.578329;0.000000;2.294366;-2.833608;0.071050
519;88;29094;15.859472;0.000000;2.312531;-2.790395;0.070851
520;161;29255;14.518904;0.000000;2.312328;-2.720273;0.070844
521;94;29349;-17.265367;0.000000;2.308325;-2.680011;0.071120
522;74;29423;-21.522564;0.000000;2.313057;-2.668818;0.071048
523;70;29493;-24.402007;0.000000;2.305692;-2.711865;0.071212
524;72;29565;-12.157262;0.000000;2.319288;-2.557266;0.070923
525;73;29638;-10.595605;0.000000;2.310471;-2.573148;0.070700
526;52;29690;1.953902;0.000000;2.324567;-2.527464;0.070889
527;58;29748;0.591082;0.000000;2.319202;-2.563893;0.070864
528;87;29835;7.219486;0.000000;2.321717;-2.472919;0.070969
529;171;30006;8.756707;0.000000;2.307293;-2.464371;0.070625
530;125;30131;14.140272;0.000000;2.297962;-2.518727;0.070808
531;52;30183;-9.308311;0.000000;2.296603;-2.456040;0.071336
532;52;30235;-8.826333;0.000000;2.294779;-2.485400;0.070721
533;52;30287;-9.744883;0.000000;2.296101;-2.396332;0.070720
534;52;30339;-7.761811;0.000000;2.292774;-2.484344;0.070264
535;52;30391;-12.967784;0.000000;2.296674;-2.470464;0.070817
536;52;30443;-4.616585;0.000000;2.289978;-2.524515;0.071091
537;52;30495;-7.927316;0.000000;2.297868;-2.460619;0.071166
538;52;30547;-8.749832;0.000000;2.289548;-2.367574;0.071006
539;52;30599;-9.356333;0.000000;2.293600;-2.417513;0.070795
540;52;30651;-9.214602;0.000000;2.288139;-2.451871;0.070706
541;52;30703;-9.596462;0.000000;2.296010;-2.364952;0.070730
542;36;30739;-7.646707;0.000000;2.295221;-2.431025;0.070829
543;36;30775;-7.267225;0.000000;2.295221;-2.315642;0.071307
544;46;30821;-2.620731;0.000000;2.296093;-2.304325;0.070692
545;24;30845;-8.638027;0.000000;2.285539;-2.438747;0.070954
546;125;30970;-4.595032;0.000000;2.291153;-2.338011;0.070631
547;129;31099;33.024194;0.000000;2.291256;-2.333224;0.070874
548;154;31253;22.750215;0.000000;2.292691;-2.198181;0.070884
549;361;31614;59.779902;0.000000;2.291880;-2.190002;0.070812
550;281;31895;43.123073;0.000000;2.292484;-2.036668;0.070743
551;52;31947;-5.821241;0.000000;2.296160;-1.996461;0.071049
552;138;32085;8.500243;0.000000;2.299148;-1.901199;0.071029
553;112;32197;-0.837280;0.000000;2.297724;-1.940291;0.071026
554;55;32252;-8.466051;0.000000;2.299745;-1.836260;0.070866
555;177;32429;18.355817;0.000000;2.294679;-1.843681;0.071171
556;112;32541;38.229771;0.000000;2.293143;-1.854816;0.071150
557;127;32668;40.626691;0.000000;2.295889;-1.713686;0.071240
558;104;32772;27.582199;0.000000;2.295723;-1.719940;0.071284
559;130;32902;41.393772;0.000000;2.299919;-1.552483;0.070770
560;115;33017;40.107653;0.000000;2.298474;-1.527355;0.071047
561;118;33135;2.935840;0.000000;2.296880;-1.462108;0.070571
562;62;33197;1.892496;0.000000;2.297874;-1.430729;0.070884
563;88;33285;6.042950;0.000000;2.300479;-1.355136;0.070878
564;73;33358;-0.339637;0.000000;2.299951;-1.279197;0.070752
565;70;33428;-0.804626;0.000000;2.304509;-1.269861;0.071017
566;203;33631;40.656954;0.000000;2.305696;-1.164211;0.070453
567;144;33775;40.122968;0.000000;2.297798;-1.108350;0.070774
568;194;33969;45.419687;0.000000;2.297852;-1.069342;0.070541
569;150;34119;40.178528;0.000000;2.659052;-0.917150;0.070447
570;339;34458;78.787635;0.000000;3.542303;-0.738767;0.070459
571;69;34527;8.481448;0.000000;3.532133;-0.649453;0.070776
572;81;34608;12.000555;0.000000;3.540315;-0.533990;0.071084
573;69;34677;8.086305;0.000000;3.543573;-0.526704;0.070935
